ID;ID;Gender;Sport;Continent;Country;Club;Team logo;Team nickname;Trophic;Classification_Specific;Classification_General;Classification_Class;Classification_Order;Classification_Family;Classification_Genus;Classification_Species;Stadium;Location;Lat;Long;Capacity;N_Species_In_Country;EX;EW;CR;EN;VU;NT;LC;DD;NE;Decreasing;Increasing;Stable;Unknown
ID_517;517;Women;Basketball;Europe;Germany;TK Hannover Luchse;Lynx;Lynx;Predator;Lynx lynx;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx lynx;Sporthalle Birkenstraße TKH Damen;52.3651157631259, 9.751770932105169;52.3651157631259; 9.751770932105169;350;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_518;518;Women;Basketball;Europe;Poland;MKS Pruszków;Lynx;;Predator;Lynx lynx;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx lynx;Hala Znicz;52.170069081023264, 20.814094184255453;52.170069081023264; 20.814094184255453;3000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_519;519;Women;Volleyball;Europe;Poland;"KS Developres Rzeszów	";Lynx;;Predator;Lynx lynx;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx lynx;Hala PODPROMIE;50.02958552764652, 22.00152604914722;50.02958552764652; 22.00152604914722;4304;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_520;520;Men;Ice Hockey;Europe;Russian Federation;Severstal Cherepovets;;Lynx;Predator;Lynx lynx;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx lynx;Ice Palace;59.08913516481538, 37.92011628633967;59.08913516481538; 37.92011628633967;6064;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_521;521;Women;Basketball;Europe;Russian Federation;Nika;Lynx;;Predator;Lynx lynx;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx lynx;Luzales Arena;61.734618367270905, 50.74637794939537;61.734618367270905; 50.74637794939537;750;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_522;522;Women;Basketball;Asia;Turkey;Mersin Yenişehir Belediyesi Çukurova Basketbol SK;Lynx;;Predator;Lynx lynx;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx lynx;Servet Tazegül Arena;36.78932619109417, 34.55236299213099;36.78932619109417; 34.55236299213099;7500;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_523;523;Women;Basketball;Americas;United States;Minnesota Lynx;Lynx;Lynx;Predator;Lynx canadensis;Species;Mammalia;Carnivora;Felidae;Lynx;Lynx canadensis;Target Center;44.979539170561225, -93.27585866761086;44.979539170561225; -93.27585866761086;18798;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_524;524;Men;Volleyball;Europe;France;Tourcoing-Lille Métropole Volley-Ball;Kangaroo;;Marsupial;Macropodidae;Family;Mammalia;Diprotodontia;Macropodidae;NA;NA;Complexe sportif Léo Lagrange;50.71998078399093, 3.1586756290476865;50.71998078399093; 3.1586756290476865;3000;0;4;NA;4;9;15;10;25;NA;NA;29;2;20;12
ID_525;525;Men;Volleyball;Europe;Germany;Netzhoppers KW;Kangaroo;;Marsupial;Macropodidae;Family;Mammalia;Diprotodontia;Macropodidae;NA;NA;Landkost-Arena Bestensee;52.2406138970721, 13.641430672780412;52.2406138970721; 13.641430672780412;1000;0;4;NA;4;9;15;10;25;NA;NA;29;2;20;12
ID_526;526;Men;Football;Africa;South Africa;Baroka FC;Pangolin;;Small mammal;Manidae;Family;Mammalia;Pholidota;Manidae;NA;NA;Peter Mokaba Stadium;-23.924631738479906, 29.4696701899583;-23.924631738479906; 29.4696701899583;41733;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_527;527;Women;Ice Hockey;Europe;Russian Federation;SKSO Yekaterinburg;Sable ;;Small mammal;Martes zibellina;Species;Mammalia;Carnivora;Mustelidae;Martes;Martes zibellina;Ledovaya Arena Im. A. Kozitsyna;56.96922360368289, 60.57625007450743;56.96922360368289; 60.57625007450743;1100;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_528;528;Men;Basketball;Americas;Canada;Brampton Honey Badgers;Honey Badger;Honey Badger;Small mammal;Mellivora capensis;Species;Mammalia;Carnivora;Mustelidae;Mellivora;Mellivora capensis;CAA Centre;43.667441104840385, -79.706608477504;43.667441104840385; -79.706608477504;5000;0;NA;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
ID_529;529;Men;Football;Europe;France;FC Lorient;Hake;Hake;Fish;Merluccius merluccius;Species;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;Stade du Moustoir;47.74880484885828, -3.3689800092478643;47.74880484885828; -3.3689800092478643;19010;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1
ID_530;530;Men;Football;Europe;France;Stade rennais FC;Stoat;;Small mammal;Mustela erminea;Species;Mammalia;Carnivora;Mustelidae;Mustela;Mustela erminea;Roazhon Park;48.1076026954668, -1.7124372490943296;48.1076026954668; -1.7124372490943296;29778;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_531;531;Men;Basketball;Oceania;Australia;Tasmania JackJumpers;Jack Jumper Ant;Jack Jumper Ant;Arthropod;Myrmecia pilosula;Species;Insecta;Hymenoptera;Formicidae;Myrmecia;Myrmecia pilosula;MyState Bank Arena;-42.824055505046644, 147.28332301136572;-42.824055505046644; 147.28332301136572;4865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_532;532;Men;Basketball;Americas;United States;Milwaukee Bucks;White-tailed deer;White-tailed deer;Herbivore;Odocoileus virginianus;Species;Mammalia;Artiodactyla;Cervidae;Odocoileus;Odocoileus virginianus;Fiserv Forum;43.04525266869017, -87.91718235553155;43.04525266869017; -87.91718235553155;17385;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_533;533;Men;Ice Hockey;Americas;Canada;Vancouver Canucks;Killer whale;;Marine mammal;Orcinus orca;Species;Mammalia;Cetacea;Delphinidae;Orcinus;Orcinus orca;Rogers Arena;49.27794077025974, -123.10824334472107;49.27794077025974; -123.10824334472107;18910;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1
ID_534;534;Men;Football;Asia;Japan;Nagoya Grampus;Orca;Orca;Marine mammal;Orcinus orca;Species;Mammalia;Cetacea;Delphinidae;Orcinus;Orcinus orca;Toyota Stadium;35.0846285235517, 137.17136990804494;35.0846285235517; 137.17136990804494;45000;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1
ID_535;535;Men;Rugby XV;Americas;United States;Seattle Seawolves;Killer whale;;Marine mammal;Orcinus orca;Species;Mammalia;Cetacea;Delphinidae;Orcinus;Orcinus orca;Starfire Sports;47.4702743557564, -122.24938859108555;47.4702743557564; -122.24938859108555;4500;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1
ID_536;536;Men;Rugby XV;Africa;South Africa;Griquas;Oryx;;Herbivore;Oryx;Genus;Mammalia;Artiodactyla;Bovidae;Oryx;NA;Griqua Park;-28.755177548481356, 24.75793705882273;-28.755177548481356; 24.75793705882273;11000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_537;537;Men;Football;Oceania;Australia;Melbourne City FC;Sheep;;Domestic;Ovis aries;Species;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries;AAMI Park;-37.82512959215601, 144.98336762261653;-37.82512959215601; 144.98336762261653;30050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_538;538;Men;Handball;Europe;France;Union sportive de Créteil handball;Bighorn sheep;Bighorn sheep;Herbivore;Ovis canadensis;Species;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis canadensis;Palais des sports Robert-Oubron;48.787656378768936, 2.442305385946735;48.787656378768936; 2.442305385946735;2398;0;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_539;539;Men;Rugby XV;Asia;Japan;Black Rams Tokyo;Bighorn sheep;Bighorn sheep;Herbivore;Ovis canadensis;Species;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis canadensis;Komazawa Olympic Park Stadium;35.62558926660372, 139.663922768927;35.62558926660372; 139.663922768927;20010;0;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_540;540;Men;Rugby XV;Europe;Spain;Getxo Artea RT;Bighorn sheep;;Herbivore;Ovis canadensis;Species;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis canadensis;Campos Deportivos de Fadura;43.35187915845832, -2.9994162978424534;43.35187915845832; -2.9994162978424534;1000;0;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_541;541;Men;American Football;Americas;United States;Los Angeles Rams;Bighorn sheep;Bighorn sheep;Herbivore;Ovis canadensis;Species;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis canadensis;SoFi Stadium;33.953892273862365, -118.33805254711959;33.953892273862365; -118.33805254711959;70000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_542;542;Men;Basketball;Oceania;Australia;Cairns Taipans;Taipan;Taipan;Reptile;Oxyuranus;Genus;Reptilia;Squamata;Elapidae;Oxyuranus;NA;Cairns Convention Centre;-16.927284439740248, 145.77865776009494;-16.927284439740248; 145.77865776009494;5300;3;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;2;1
ID_543;543;Men;Rugby XV;Europe;United Kingdom;Ospreys;;Osprey;Bird;Pandion haliaetus;Species;Aves;Accipitriformes;Pandionidae;Pandion;Pandion haliaetus;Swansea.com Stadium;51.64284974830567, -3.9337593814147422;51.64284974830567; -3.9337593814147422;21088;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_544;544;Men;Football;Asia;China;Shanghai Shenhua FC;Feline;;Predator;Panthera;Genus;Mammalia;Carnivora;Felidae;Panthera;NA;Hongkou Football Stadium;31.273226515052585, 121.47618806780261;31.273226515052585; 121.47618806780261;35000;3;NA;NA;NA;1;2;NA;NA;NA;NA;3;NA;NA;NA
ID_545;545;Men;Basketball;Asia;Indonesia;Prawira Bandung;Feline;;Predator;Panthera;Genus;Mammalia;Carnivora;Felidae;Panthera;NA;GOR C-Tra Arena;-6.89316877512223, 107.64038361447082;-6.89316877512223; 107.64038361447082;5000;2;NA;NA;NA;1;1;NA;NA;NA;NA;2;NA;NA;NA
ID_546;546;Women;Basketball;Asia;Israel;Hapoel Rishon LeZion;Feline;;Predator;Panthera;Genus;Mammalia;Carnivora;Felidae;Panthera;NA;Sports Hall Municipal Gan Nahum;31.95586334200881, 34.802249160477956;31.95586334200881; 34.802249160477956;1500;0;NA;NA;NA;1;3;1;NA;NA;NA;5;NA;NA;NA
ID_547;547;Men;Volleyball;Europe;Russian Federation;VC Nova Novokuybyshevsk;Feline;;Predator;Panthera;Genus;Mammalia;Carnivora;Felidae;Panthera;NA;MTL Arena;53.23946076574711, 50.181906980561344;53.23946076574711; 50.181906980561344;2200;3;NA;NA;NA;1;2;NA;NA;NA;NA;3;NA;NA;NA
ID_548;548;Men;Football;Africa;Algeria;ASO Chlef;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Mohamed Boumezrag Stadium;36.16181006402009, 1.3097108872313876;36.16181006402009; 1.3097108872313876;17000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_549;549;Men;Football;Africa;Algeria;RC Relizane;NA;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Zougari Tahar Stadium;35.7327486736829, 0.5456923583814492;35.7327486736829; 0.5456923583814492;30000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_550;550;Men;Football;Africa;Algeria;USM Alger;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Stade Omar Hammadi;36.80117973410197, 3.0492579228898395;36.80117973410197; 3.0492579228898395;17000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_551;551;Men;Football;Africa;Angola;Sporting Clube Petróleos de Cabinda;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estádio Municipal do Tafe;-5.555077082351415, 12.186735342734462;-5.555077082351415; 12.186735342734462;9000;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_552;552;Men;Basketball;Americas;Argentina;Argentino de Junín;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estadio El Fortín de las Morochas;-34.59095860278354, -60.9545068850119;-34.59095860278354; -60.9545068850119;1500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_553;553;Women;Basketball;Americas;Argentina;Ameghino;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;La leonera;-32.40432203318399, -63.23963424092067;-32.40432203318399; -63.23963424092067;500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_554;554;Men;Football;Americas;Argentina;Club Estudiantes de la Plata;NA;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Jorge Luis Hirschi Stadium;-34.9116125515246, -57.93856958232291;-34.9116125515246; -57.93856958232291;32530;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_555;555;Men;Football;Oceania;Australia;Brisbane Roar FC;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Moreton Daily Stadium;-27.21146784207236, 153.12134287480362;-27.21146784207236; 153.12134287480362;11500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_556;556;Men;Football;Americas;Brazil;Fortaleza Esporte Clube;NA;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estádio Governador Plácido Castelo;-3.807090703290548, -38.52168208611211;-3.807090703290548; -38.52168208611211;60326;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_557;557;Men;Football;Americas;Brazil;Avaí FC;NA;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estádio Aderbal Ramos da Silva;-27.665593180526365, -48.52787524964158;-27.665593180526365; -48.52787524964158;17800;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_558;558;Men;Basketball;Americas;Brazil;Rio Claro Basquete;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Esportes Felipe Karam;-22.420805447948972, -47.56115413365844;-22.420805447948972; -47.56115413365844;NA;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_559;559;Men;American Football;Americas;Brazil;Remo Lions;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Campo da UEPA;-1.4407176650414246, -48.45981257934681;-1.4407176650414246; -48.45981257934681;NA;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_560;560;Women;Football;Americas;Brazil;Avaí Futebol Clube;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estádio Carlos Alberto Costa Neves;-26.77103758517015, -51.00785289324946;-26.77103758517015; -51.00785289324946;6500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_561;561;Men;Basketball;Americas;Canada;Niagara River Lions;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Meridian Centre;43.15651569474202, -79.24368569600736;43.15651569474202; -79.24368569600736;4030;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_562;562;Men;Basketball;Americas;Chile;Colegio Los Leones de Quilpué;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;El Cubil;-33.06089865407973, -71.42642730945697;-33.06089865407973; -71.42642730945697;800;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_563;563;Women;Football;Americas;Chile;Club Universidad de Chile;;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Centro Deportivo Azul;-33.522284351560806, -70.67004710288303;-33.522284351560806; -70.67004710288303;NA;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_564;564;Men;Football;Asia;China;Guangzhou City FC;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Yuexiushan Stadium;23.13603396864551, 113.26769979481159;23.13603396864551; 113.26769979481159;18000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_565;565;Men;Football;Asia;China;Cangzhou Mighty Lions FC;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Cangzhou Stadium;38.30910556846375, 116.79797469574874;38.30910556846375; 116.79797469574874;31836;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_566;566;Men;Football;Asia;China;Meizhou Hakka FC;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Huitang Stadium;23.914606218579124, 115.76612103043936;23.914606218579124; 115.76612103043936;27000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_567;567;Men;Basketball;Asia;China;Guangzhou Loong Lions;;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Tianhe Gymnasium;23.138208929423953, 113.32521173752758;23.138208929423953; 113.32521173752758;60151;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_568;568;Men;Basketball;Asia;China;Zhejiang Lions;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Hangzhou Gymnasium;30.274084755237737, 120.17841164398061;30.274084755237737; 120.17841164398061;5136;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_569;569;Men;Baseball;Asia;China;Tianjin Lions;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Tian Ti Dodger Stadium;39.07453574465381, 117.18668712762133;39.07453574465381; 117.18668712762133;1000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_570;570;Women;Football;Asia;China;Meizhou Hakka FC;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;NA;NA;NA;;NA;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_571;571;Men;Football;Americas;Colombia;Independiente Santa Fe;NA;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estadio Nemésio Camacho El Campín;4.646208083542698, -74.0766260845228;4.646208083542698; -74.0766260845228;36343;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_572;572;Men;Basketball;Americas;Colombia;Guerreros de Bogotá;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Coliseo El Salitre;4.666087787748258, -74.09407435727168;4.666087787748258; -74.09407435727168;7000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_573;573;Women;Football;Americas;Colombia;Independiente Santa Fe Femenino;;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estadio Nemesio Camacho El Campín;4.64650587575217, -74.07752105887555;4.64650587575217; -74.07752105887555;36343;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_574;574;Men;Football;Americas;Ecuador;Cumbayá Fútbol Club;NA;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estadio Olímpico Atahualpa;-0.17729615291666376, -78.47607661707684;-0.17729615291666376; -78.47607661707684;39861;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_575;575;Men;Football;Americas;Ecuador;CD Cuenca;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estadio Alejandro Serrano Aguilar;-2.9064540911593495, -79.00514629418474;-2.9064540911593495; -79.00514629418474;22000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_576;576;Men;Football;Americas;Ecuador;Guayaquil City FC;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Estadio Cristian Benítez Betancourt;-2.1027086601471816, -79.90318044631644;-2.1027086601471816; -79.90318044631644;10152;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_577;577;Men;Football;Oceania;Fiji;Labasa FC;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Subrail Park;-16.42665254850494, 179.37590896719027;-16.42665254850494; 179.37590896719027;10000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_578;578;Men;Football;Europe;France;Olympique Lyonnais;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Groupama Stadium;45.76540723738382, 4.982940948397529;45.76540723738382; 4.982940948397529;59186;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_579;579;Men;Basketball;Europe;France;Le Mans Sarthe Basket;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Antarès;47.956284953555944, 0.2270176944592789;47.956284953555944; 0.2270176944592789;6003;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_580;580;Men;Rugby XV;Europe;France;Union Bordeaux Bègles;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Stade Chaban-Delmas;44.82928563614214, -0.5985434187436871;44.82928563614214; -0.5985434187436871;34462;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_581;581;Men;Handball;Europe;France;Dunkerque Handball Grand Littoral;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Stades de Flandres;51.03549931253046, 2.3925870701394967;51.03549931253046; 2.3925870701394967;2500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_582;582;Women;Handball;Europe;France;Paris 92;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Palais des sports Robert-Charpentier;48.82751735962124, 2.2691837858423307;48.82751735962124; 2.2691837858423307;2228;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_583;583;Women;Handball;Europe;France;Handball Plan-de-Cuques;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Complexe Sportif des Ambrosis;43.353202595017216, 5.4696314051954715;43.353202595017216; 5.4696314051954715;500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_584;584;Men;Football;Europe;Germany;Bayer 04 Leverkusen;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;BayArena;51.038377729240324, 7.002846683546095;51.038377729240324; 7.002846683546095;30210;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_585;585;Men;Basketball;Europe;Germany;Basketball Löwen Braunschweig;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Volkswagen Halle;52.25740497664236, 10.519832813474235;52.25740497664236; 10.519832813474235;8000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_586;586;Men;Volleyball;Europe;Germany;"SVG Lüneburg	";Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Gellersenhalle;53.248501832036354, 10.352029484260923;53.248501832036354; 10.352029484260923;800;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_587;587;Men;Handball;Europe;Germany;Bergischer Handball-Club 06 e.V.;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Mitsubishi Electric Halle;51.24143672949503, 7.147572016023836;51.24143672949503; 7.147572016023836;7500;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_588;588;Men;Handball;Europe;Germany;TSV Hannover-Burgdorf;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Swiss Life Hall;52.35700628300127, 9.7301064731298;52.35700628300127; 9.7301064731298;4460;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_589;589;Men;Handball;Europe;Germany;Rhein-Neckar Löwen;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;SAP-Arena;49.46436822908637, 8.51800127857248;49.46436822908637; 8.51800127857248;13200;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_590;590;Men;Ice Hockey;Europe;Germany;Düsseldorfer EG;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;PSD Bank Dome;51.272276423323646, 6.812078086036719;51.272276423323646; 6.812078086036719;14282;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_591;591;Men;Ice Hockey;Europe;Germany;Löwen Frankfurt;Lion;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Eissporthalle Frankfurt;50.12553185463341, 8.72206002277467;50.12553185463341; 8.72206002277467;6990;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_592;592;Women;Football;Europe;Germany;Bayer 04 Leverkusen;Lion;;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Nachwuchsleistungszentrum Kurtekotten;51.01102003547517, 6.997567169708281;51.01102003547517; 6.997567169708281;1140;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_593;593;Women;Basketball;Europe;Germany;Gisa Lions MBC;;Lion;Predator;Panthera leo;Species;Mammalia;Carnivora;Felidae;Panthera;Panthera leo;Stadthalle Weißenfels;51.20222169555621, 11.95632954711959;51.20222169555621; 11.95632954711959;3000;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
